日期,产品名,品类,单价,销量,天气,是否周末,门店
2025-07-17,华夫饼,小吃,15,5,晴,否,望京店
2025-07-17,吐司,小吃,8,7,晴,否,望京店
2025-07-17,经典奶茶,奶茶,12,7,晴,否,中关村店
2025-07-17,珍珠奶茶,奶茶,15,8,晴,否,中关村店
2025-07-17,芋泥奶茶,奶茶,18,16,晴,否,中关村店
2025-07-17,黑糖鹿丸奶茶,奶茶,20,11,晴,否,中关村店
2025-07-17,椰椰奶茶,奶茶,19,13,晴,否,中关村店
2025-07-17,柠檬绿茶,果茶,10,32,晴,否,中关村店
2025-07-17,满杯西柚,果茶,16,36,晴,否,中关村店
2025-07-17,杨枝甘露,果茶,22,32,晴,否,中关村店
2025-07-17,百香果绿茶,果茶,13,26,晴,否,中关村店
2025-07-17,霸气芝士葡萄,果茶,24,34,晴,否,中关村店
2025-07-17,美式咖啡,咖啡,15,9,晴,否,中关村店
2025-07-17,拿铁,咖啡,18,9,晴,否,中关村店
2025-07-17,生椰拿铁,咖啡,22,19,晴,否,中关村店
2025-07-17,摩卡,咖啡,20,11,晴,否,中关村店
2025-07-17,薯条,小吃,10,10,晴,否,中关村店
2025-07-17,鸡米花,小吃,12,4,晴,否,中关村店
2025-07-17,华夫饼,小吃,15,9,晴,否,中关村店
2025-07-17,吐司,小吃,8,11,晴,否,中关村店
2025-07-18,经典奶茶,奶茶,12,11,雨,否,望京店
2025-07-18,珍珠奶茶,奶茶,15,13,雨,否,望京店
2025-07-18,芋泥奶茶,奶茶,18,13,雨,否,望京店
2025-07-18,黑糖鹿丸奶茶,奶茶,20,14,雨,否,望京店
2025-07-18,椰椰奶茶,奶茶,19,6,雨,否,望京店
2025-07-18,柠檬绿茶,果茶,10,15,雨,否,望京店
2025-07-18,满杯西柚,果茶,16,14,雨,否,望京店
2025-07-18,杨枝甘露,果茶,22,24,雨,否,望京店
2025-07-18,百香果绿茶,果茶,13,25,雨,否,望京店
2025-07-18,霸气芝士葡萄,果茶,24,12,雨,否,望京店
2025-07-18,美式咖啡,咖啡,15,14,雨,否,望京店
2025-07-18,拿铁,咖啡,18,14,雨,否,望京店
2025-07-18,生椰拿铁,咖啡,22,5,雨,否,望京店
2025-07-18,摩卡,咖啡,20,13,雨,否,望京店
2025-07-18,薯条,小吃,10,6,雨,否,望京店
2025-07-18,华夫饼,小吃,15,4,雨,否,望京店
2025-07-18,吐司,小吃,8,9,雨,否,望京店
2025-07-18,经典奶茶,奶茶,12,14,雨,否,中关村店
2025-07-18,珍珠奶茶,奶茶,15,5,雨,否,中关村店
2025-07-18,芋泥奶茶,奶茶,18,10,雨,否,中关村店
2025-07-18,黑糖鹿丸奶茶,奶茶,20,8,雨,否,中关村店
2025-07-18,椰椰奶茶,奶茶,19,13,雨,否,中关村店
2025-07-18,柠檬绿茶,果茶,10,22,雨,否,中关村店
2025-07-18,满杯西柚,果茶,16,11,雨,否,中关村店
2025-07-18,杨枝甘露,果茶,22,16,雨,否,中关村店
2025-07-18,百香果绿茶,果茶,13,14,雨,否,中关村店
2025-07-18,霸气芝士葡萄,果茶,24,9,雨,否,中关村店
2025-07-18,美式咖啡,咖啡,15,13,雨,否,中关村店
2025-07-18,拿铁,咖啡,18,13,雨,否,中关村店
2025-07-18,生椰拿铁,咖啡,22,7,雨,否,中关村店
2025-07-18,摩卡,咖啡,20,13,雨,否,中关村店
2025-07-18,薯条,小吃,10,8,雨,否,中关村店
2025-07-18,鸡米花,小吃,12,4,雨,否,中关村店
2025-07-18,华夫饼,小吃,15,6,雨,否,中关村店
2025-07-18,吐司,小吃,8,1,雨,否,中关村店
2025-07-19,经典奶茶,奶茶,12,32,晴,是,望京店
2025-07-19,珍珠奶茶,奶茶,15,22,晴,是,望京店
2025-07-19,芋泥奶茶,奶茶,18,20,晴,是,望京店
2025-07-19,黑糖鹿丸奶茶,奶茶,20,31,晴,是,望京店
2025-07-19,椰椰奶茶,奶茶,19,15,晴,是,望京店
2025-07-19,柠檬绿茶,果茶,10,23,晴,是,望京店
2025-07-19,满杯西柚,果茶,16,43,晴,是,望京店
2025-07-19,杨枝甘露,果茶,22,50,晴,是,望京店
2025-07-19,百香果绿茶,果茶,13,42,晴,是,望京店
2025-07-19,霸气芝士葡萄,果茶,24,57,晴,是,望京店
2025-07-19,美式咖啡,咖啡,15,24,晴,是,望京店
2025-07-19,拿铁,咖啡,18,21,晴,是,望京店
2025-07-19,生椰拿铁,咖啡,22,18,晴,是,望京店
2025-07-19,摩卡,咖啡,20,11,晴,是,望京店
2025-07-19,薯条,小吃,10,12,晴,是,望京店
2025-07-19,鸡米花,小吃,12,13,晴,是,望京店
2025-07-19,华夫饼,小吃,15,21,晴,是,望京店
2025-07-19,吐司,小吃,8,15,晴,是,望京店
2025-07-19,经典奶茶,奶茶,12,22,晴,是,中关村店
2025-07-19,珍珠奶茶,奶茶,15,22,晴,是,中关村店
2025-07-19,芋泥奶茶,奶茶,18,27,晴,是,中关村店
2025-07-19,黑糖鹿丸奶茶,奶茶,20,27,晴,是,中关村店
2025-07-19,椰椰奶茶,奶茶,19,21,晴,是,中关村店
2025-07-19,柠檬绿茶,果茶,10,51,晴,是,中关村店
2025-07-19,满杯西柚,果茶,16,31,晴,是,中关村店
2025-07-19,杨枝甘露,果茶,22,27,晴,是,中关村店
2025-07-19,百香果绿茶,果茶,13,38,晴,是,中关村店
2025-07-19,霸气芝士葡萄,果茶,24,29,晴,是,中关村店
2025-07-19,美式咖啡,咖啡,15,13,晴,是,中关村店
2025-07-19,拿铁,咖啡,18,27,晴,是,中关村店
2025-07-19,生椰拿铁,咖啡,22,13,晴,是,中关村店
2025-07-19,摩卡,咖啡,20,8,晴,是,中关村店
2025-07-19,薯条,小吃,10,19,晴,是,中关村店
2025-07-19,鸡米花,小吃,12,9,晴,是,中关村店
2025-07-19,华夫饼,小吃,15,19,晴,是,中关村店
2025-07-19,吐司,小吃,8,17,晴,是,中关村店
2025-07-20,经典奶茶,奶茶,12,14,阴,是,望京店
2025-07-20,珍珠奶茶,奶茶,15,20,阴,是,望京店
2025-07-20,芋泥奶茶,奶茶,18,27,阴,是,望京店
2025-07-20,黑糖鹿丸奶茶,奶茶,20,32,阴,是,望京店
2025-07-20,椰椰奶茶,奶茶,19,15,阴,是,望京店
2025-07-20,柠檬绿茶,果茶,10,40,阴,是,望京店
2025-07-20,满杯西柚,果茶,16,55,阴,是,望京店
2025-07-20,杨枝甘露,果茶,22,34,阴,是,望京店
2025-07-20,百香果绿茶,果茶,13,47,阴,是,望京店
2025-07-20,霸气芝士葡萄,果茶,24,46,阴,是,望京店
2025-07-20,美式咖啡,咖啡,15,16,阴,是,望京店
2025-07-20,拿铁,咖啡,18,16,阴,是,望京店
2025-07-20,生椰拿铁,咖啡,22,20,阴,是,望京店
2025-07-20,摩卡,咖啡,20,26,阴,是,望京店
2025-07-20,薯条,小吃,10,16,阴,是,望京店
2025-07-20,鸡米花,小吃,12,14,阴,是,望京店
2025-07-20,华夫饼,小吃,15,12,阴,是,望京店
2025-07-20,吐司,小吃,8,9,阴,是,望京店
2025-07-20,经典奶茶,奶茶,12,29,阴,是,中关村店
2025-07-20,珍珠奶茶,奶茶,15,17,阴,是,中关村店
2025-07-20,芋泥奶茶,奶茶,18,24,阴,是,中关村店
2025-07-20,黑糖鹿丸奶茶,奶茶,20,10,阴,是,中关村店
2025-07-20,椰椰奶茶,奶茶,19,23,阴,是,中关村店
2025-07-20,柠檬绿茶,果茶,10,20,阴,是,中关村店
2025-07-20,满杯西柚,果茶,16,34,阴,是,中关村店
2025-07-20,杨枝甘露,果茶,22,20,阴,是,中关村店
2025-07-20,百香果绿茶,果茶,13,29,阴,是,中关村店
2025-07-20,霸气芝士葡萄,果茶,24,36,阴,是,中关村店
2025-07-20,美式咖啡,咖啡,15,17,阴,是,中关村店
2025-07-20,拿铁,咖啡,18,5,阴,是,中关村店
2025-07-20,生椰拿铁,咖啡,22,20,阴,是,中关村店
2025-07-20,摩卡,咖啡,20,11,阴,是,中关村店
2025-07-20,薯条,小吃,10,17,阴,是,中关村店
2025-07-20,鸡米花,小吃,12,12,阴,是,中关村店
2025-07-20,华夫饼,小吃,15,10,阴,是,中关村店
2025-07-20,吐司,小吃,8,16,阴,是,中关村店
2025-07-21,经典奶茶,奶茶,12,24,晴,否,望京店
2025-07-21,珍珠奶茶,奶茶,15,19,晴,否,望京店
2025-07-21,芋泥奶茶,奶茶,18,27,晴,否,望京店
2025-07-21,黑糖鹿丸奶茶,奶茶,20,12,晴,否,望京店
2025-07-21,椰椰奶茶,奶茶,19,16,晴,否,望京店
2025-07-21,柠檬绿茶,果茶,10,26,晴,否,望京店
2025-07-21,满杯西柚,果茶,16,32,晴,否,望京店
2025-07-21,杨枝甘露,果茶,22,31,晴,否,望京店
2025-07-21,百香果绿茶,果茶,13,39,晴,否,望京店
2025-07-21,霸气芝士葡萄,果茶,24,16,晴,否,望京店
2025-07-21,美式咖啡,咖啡,15,10,晴,否,望京店
2025-07-21,拿铁,咖啡,18,8,晴,否,望京店
2025-07-21,生椰拿铁,咖啡,22,10,晴,否,望京店
2025-07-21,摩卡,咖啡,20,17,晴,否,望京店
2025-07-21,薯条,小吃,10,6,晴,否,望京店
2025-07-21,鸡米花,小吃,12,5,晴,否,望京店
2025-07-21,华夫饼,小吃,15,11,晴,否,望京店
2025-07-21,吐司,小吃,8,8,晴,否,望京店
2025-07-21,经典奶茶,奶茶,12,14,晴,否,中关村店
2025-07-21,珍珠奶茶,奶茶,15,18,晴,否,中关村店
2025-07-21,芋泥奶茶,奶茶,18,11,晴,否,中关村店
2025-07-21,黑糖鹿丸奶茶,奶茶,20,20,晴,否,中关村店
2025-07-21,椰椰奶茶,奶茶,19,14,晴,否,中关村店
2025-07-21,柠檬绿茶,果茶,10,23,晴,否,中关村店
2025-07-21,满杯西柚,果茶,16,29,晴,否,中关村店
2025-07-21,杨枝甘露,果茶,22,21,晴,否,中关村店
2025-07-21,百香果绿茶,果茶,13,21,晴,否,中关村店
2025-07-21,霸气芝士葡萄,果茶,24,38,晴,否,中关村店
2025-07-21,美式咖啡,咖啡,15,11,晴,否,中关村店
2025-07-21,拿铁,咖啡,18,12,晴,否,中关村店
2025-07-21,生椰拿铁,咖啡,22,14,晴,否,中关村店
2025-07-21,摩卡,咖啡,20,5,晴,否,中关村店
2025-07-21,薯条,小吃,10,6,晴,否,中关村店
2025-07-21,鸡米花,小吃,12,12,晴,否,中关村店
2025-07-21,华夫饼,小吃,15,14,晴,否,中关村店
2025-07-21,吐司,小吃,8,11,晴,否,中关村店
2025-07-22,经典奶茶,奶茶,12,7,雨,否,望京店
2025-07-22,珍珠奶茶,奶茶,15,9,雨,否,望京店
2025-07-22,芋泥奶茶,奶茶,18,14,雨,否,望京店
2025-07-22,黑糖鹿丸奶茶,奶茶,20,11,雨,否,望京店
2025-07-22,椰椰奶茶,奶茶,19,12,雨,否,望京店
2025-07-22,柠檬绿茶,果茶,10,23,雨,否,望京店
2025-07-22,满杯西柚,果茶,16,16,雨,否,望京店
2025-07-22,杨枝甘露,果茶,22,30,雨,否,望京店
2025-07-22,百香果绿茶,果茶,13,15,雨,否,望京店
2025-07-22,霸气芝士葡萄,果茶,24,24,雨,否,望京店
2025-07-22,美式咖啡,咖啡,15,8,雨,否,望京店
2025-07-22,拿铁,咖啡,18,10,雨,否,望京店
2025-07-22,生椰拿铁,咖啡,22,10,雨,否,望京店
2025-07-22,摩卡,咖啡,20,8,雨,否,望京店
2025-07-22,薯条,小吃,10,5,雨,否,望京店
2025-07-22,鸡米花,小吃,12,5,雨,否,望京店
2025-07-22,吐司,小吃,8,6,雨,否,望京店
2025-07-22,经典奶茶,奶茶,12,14,雨,否,中关村店
2025-07-22,珍珠奶茶,奶茶,15,14,雨,否,中关村店
2025-07-22,芋泥奶茶,奶茶,18,8,雨,否,中关村店
2025-07-22,黑糖鹿丸奶茶,奶茶,20,4,雨,否,中关村店
2025-07-22,椰椰奶茶,奶茶,19,13,雨,否,中关村店
2025-07-22,柠檬绿茶,果茶,10,12,雨,否,中关村店
2025-07-22,满杯西柚,果茶,16,26,雨,否,中关村店
2025-07-22,杨枝甘露,果茶,22,8,雨,否,中关村店
2025-07-22,百香果绿茶,果茶,13,25,雨,否,中关村店
2025-07-22,霸气芝士葡萄,果茶,24,13,雨,否,中关村店
2025-07-22,美式咖啡,咖啡,15,12,雨,否,中关村店
2025-07-22,拿铁,咖啡,18,7,雨,否,中关村店
2025-07-22,生椰拿铁,咖啡,22,12,雨,否,中关村店
2025-07-22,摩卡,咖啡,20,9,雨,否,中关村店
2025-07-22,薯条,小吃,10,5,雨,否,中关村店
2025-07-22,鸡米花,小吃,12,4,雨,否,中关村店
2025-07-22,华夫饼,小吃,15,7,雨,否,中关村店
2025-07-22,吐司,小吃,8,7,雨,否,中关村店
2025-07-23,经典奶茶,奶茶,12,17,晴,否,望京店
2025-07-23,珍珠奶茶,奶茶,15,26,晴,否,望京店
2025-07-23,芋泥奶茶,奶茶,18,20,晴,否,望京店
2025-07-23,黑糖鹿丸奶茶,奶茶,20,17,晴,否,望京店
2025-07-23,椰椰奶茶,奶茶,19,16,晴,否,望京店
2025-07-23,柠檬绿茶,果茶,10,28,晴,否,望京店
2025-07-23,满杯西柚,果茶,16,17,晴,否,望京店
2025-07-23,杨枝甘露,果茶,22,41,晴,否,望京店
2025-07-23,百香果绿茶,果茶,13,25,晴,否,望京店
2025-07-23,霸气芝士葡萄,果茶,24,17,晴,否,望京店
2025-07-23,美式咖啡,咖啡,15,22,晴,否,望京店
2025-07-23,拿铁,咖啡,18,9,晴,否,望京店
2025-07-23,生椰拿铁,咖啡,22,13,晴,否,望京店
2025-07-23,摩卡,咖啡,20,13,晴,否,望京店
2025-07-23,薯条,小吃,10,13,晴,否,望京店
2025-07-23,鸡米花,小吃,12,10,晴,否,望京店
2025-07-23,华夫饼,小吃,15,10,晴,否,望京店
2025-07-23,吐司,小吃,8,7,晴,否,望京店
2025-07-23,经典奶茶,奶茶,12,12,晴,否,中关村店
2025-07-23,珍珠奶茶,奶茶,15,24,晴,否,中关村店
2025-07-23,芋泥奶茶,奶茶,18,14,晴,否,中关村店
2025-07-23,黑糖鹿丸奶茶,奶茶,20,21,晴,否,中关村店
2025-07-23,椰椰奶茶,奶茶,19,21,晴,否,中关村店
2025-07-23,柠檬绿茶,果茶,10,28,晴,否,中关村店
2025-07-23,满杯西柚,果茶,16,35,晴,否,中关村店
2025-07-23,杨枝甘露,果茶,22,23,晴,否,中关村店
2025-07-23,百香果绿茶,果茶,13,41,晴,否,中关村店
2025-07-23,霸气芝士葡萄,果茶,24,38,晴,否,中关村店
2025-07-23,美式咖啡,咖啡,15,8,晴,否,中关村店
2025-07-23,拿铁,咖啡,18,16,晴,否,中关村店
2025-07-23,生椰拿铁,咖啡,22,13,晴,否,中关村店
2025-07-23,摩卡,咖啡,20,12,晴,否,中关村店
2025-07-23,薯条,小吃,10,12,晴,否,中关村店
2025-07-23,鸡米花,小吃,12,12,晴,否,中关村店
2025-07-23,华夫饼,小吃,15,9,晴,否,中关村店
2025-07-23,吐司,小吃,8,11,晴,否,中关村店
2025-07-24,经典奶茶,奶茶,12,16,雨,否,望京店
2025-07-24,珍珠奶茶,奶茶,15,6,雨,否,望京店
2025-07-24,芋泥奶茶,奶茶,18,10,雨,否,望京店
2025-07-24,黑糖鹿丸奶茶,奶茶,20,14,雨,否,望京店
2025-07-24,椰椰奶茶,奶茶,19,14,雨,否,望京店
2025-07-24,柠檬绿茶,果茶,10,27,雨,否,望京店
2025-07-24,满杯西柚,果茶,16,8,雨,否,望京店
2025-07-24,杨枝甘露,果茶,22,23,雨,否,望京店
2025-07-24,百香果绿茶,果茶,13,12,雨,否,望京店
2025-07-24,霸气芝士葡萄,果茶,24,14,雨,否,望京店
2025-07-24,美式咖啡,咖啡,15,6,雨,否,望京店
2025-07-24,拿铁,咖啡,18,11,雨,否,望京店
2025-07-24,生椰拿铁,咖啡,22,2,雨,否,望京店
2025-07-24,摩卡,咖啡,20,5,雨,否,望京店
2025-07-24,薯条,小吃,10,3,雨,否,望京店
2025-07-24,鸡米花,小吃,12,6,雨,否,望京店
2025-07-24,华夫饼,小吃,15,7,雨,否,望京店
2025-07-24,吐司,小吃,8,11,雨,否,望京店
2025-07-24,经典奶茶,奶茶,12,11,雨,否,中关村店
2025-07-24,珍珠奶茶,奶茶,15,10,雨,否,中关村店
2025-07-24,芋泥奶茶,奶茶,18,10,雨,否,中关村店
2025-07-24,黑糖鹿丸奶茶,奶茶,20,12,雨,否,中关村店
2025-07-24,椰椰奶茶,奶茶,19,3,雨,否,中关村店
2025-07-24,柠檬绿茶,果茶,10,23,雨,否,中关村店
2025-07-24,满杯西柚,果茶,16,11,雨,否,中关村店
2025-07-24,杨枝甘露,果茶,22,25,雨,否,中关村店
2025-07-24,百香果绿茶,果茶,13,16,雨,否,中关村店
2025-07-24,霸气芝士葡萄,果茶,24,15,雨,否,中关村店
2025-07-24,美式咖啡,咖啡,15,3,雨,否,中关村店
2025-07-24,拿铁,咖啡,18,8,雨,否,中关村店
2025-07-24,生椰拿铁,咖啡,22,2,雨,否,中关村店
2025-07-24,摩卡,咖啡,20,3,雨,否,中关村店
2025-07-24,薯条,小吃,10,5,雨,否,中关村店
2025-07-24,鸡米花,小吃,12,8,雨,否,中关村店
2025-07-24,华夫饼,小吃,15,7,雨,否,中关村店
2025-07-24,吐司,小吃,8,5,雨,否,中关村店
2025-07-25,经典奶茶,奶茶,12,8,晴,否,望京店
2025-07-25,珍珠奶茶,奶茶,15,21,晴,否,望京店
2025-07-25,芋泥奶茶,奶茶,18,23,晴,否,望京店
2025-07-25,黑糖鹿丸奶茶,奶茶,20,17,晴,否,望京店
2025-07-25,椰椰奶茶,奶茶,19,14,晴,否,望京店
2025-07-25,柠檬绿茶,果茶,10,24,晴,否,望京店
2025-07-25,满杯西柚,果茶,16,34,晴,否,望京店
2025-07-25,杨枝甘露,果茶,22,14,晴,否,望京店
2025-07-25,百香果绿茶,果茶,13,22,晴,否,望京店
2025-07-25,霸气芝士葡萄,果茶,24,37,晴,否,望京店
2025-07-25,美式咖啡,咖啡,15,13,晴,否,望京店
2025-07-25,拿铁,咖啡,18,15,晴,否,望京店
2025-07-25,生椰拿铁,咖啡,22,10,晴,否,望京店
2025-07-25,摩卡,咖啡,20,21,晴,否,望京店
2025-07-25,薯条,小吃,10,10,晴,否,望京店
2025-07-25,鸡米花,小吃,12,13,晴,否,望京店
2025-07-25,华夫饼,小吃,15,12,晴,否,望京店
2025-07-25,吐司,小吃,8,14,晴,否,望京店
2025-07-25,经典奶茶,奶茶,12,17,晴,否,中关村店
2025-07-25,珍珠奶茶,奶茶,15,19,晴,否,中关村店
2025-07-25,芋泥奶茶,奶茶,18,21,晴,否,中关村店
2025-07-25,黑糖鹿丸奶茶,奶茶,20,20,晴,否,中关村店
2025-07-25,椰椰奶茶,奶茶,19,9,晴,否,中关村店
2025-07-25,柠檬绿茶,果茶,10,17,晴,否,中关村店
2025-07-25,满杯西柚,果茶,16,17,晴,否,中关村店
2025-07-25,杨枝甘露,果茶,22,26,晴,否,中关村店
2025-07-25,百香果绿茶,果茶,13,27,晴,否,中关村店
2025-07-25,霸气芝士葡萄,果茶,24,29,晴,否,中关村店
2025-07-25,美式咖啡,咖啡,15,13,晴,否,中关村店
2025-07-25,拿铁,咖啡,18,12,晴,否,中关村店
2025-07-25,生椰拿铁,咖啡,22,21,晴,否,中关村店
2025-07-25,摩卡,咖啡,20,9,晴,否,中关村店
2025-07-25,薯条,小吃,10,5,晴,否,中关村店
2025-07-25,鸡米花,小吃,12,12,晴,否,中关村店
2025-07-25,华夫饼,小吃,15,6,晴,否,中关村店
2025-07-25,吐司,小吃,8,10,晴,否,中关村店
2025-07-26,经典奶茶,奶茶,12,23,晴,是,望京店
2025-07-26,珍珠奶茶,奶茶,15,31,晴,是,望京店
2025-07-26,芋泥奶茶,奶茶,18,21,晴,是,望京店
2025-07-26,黑糖鹿丸奶茶,奶茶,20,19,晴,是,望京店
2025-07-26,椰椰奶茶,奶茶,19,17,晴,是,望京店
2025-07-26,柠檬绿茶,果茶,10,39,晴,是,望京店
2025-07-26,满杯西柚,果茶,16,36,晴,是,望京店
2025-07-26,杨枝甘露,果茶,22,34,晴,是,望京店
2025-07-26,百香果绿茶,果茶,13,39,晴,是,望京店
2025-07-26,霸气芝士葡萄,果茶,24,42,晴,是,望京店
2025-07-26,美式咖啡,咖啡,15,25,晴,是,望京店
2025-07-26,拿铁,咖啡,18,9,晴,是,望京店
2025-07-26,生椰拿铁,咖啡,22,27,晴,是,望京店
2025-07-26,摩卡,咖啡,20,22,晴,是,望京店
2025-07-26,薯条,小吃,10,10,晴,是,望京店
2025-07-26,鸡米花,小吃,12,15,晴,是,望京店
2025-07-26,华夫饼,小吃,15,15,晴,是,望京店
2025-07-26,吐司,小吃,8,18,晴,是,望京店
2025-07-26,经典奶茶,奶茶,12,29,晴,是,中关村店
2025-07-26,珍珠奶茶,奶茶,15,21,晴,是,中关村店
2025-07-26,芋泥奶茶,奶茶,18,21,晴,是,中关村店
2025-07-26,黑糖鹿丸奶茶,奶茶,20,27,晴,是,中关村店
2025-07-26,椰椰奶茶,奶茶,19,22,晴,是,中关村店
2025-07-26,柠檬绿茶,果茶,10,54,晴,是,中关村店
2025-07-26,满杯西柚,果茶,16,22,晴,是,中关村店
2025-07-26,杨枝甘露,果茶,22,45,晴,是,中关村店
2025-07-26,百香果绿茶,果茶,13,51,晴,是,中关村店
2025-07-26,霸气芝士葡萄,果茶,24,51,晴,是,中关村店
2025-07-26,美式咖啡,咖啡,15,21,晴,是,中关村店
2025-07-26,拿铁,咖啡,18,27,晴,是,中关村店
2025-07-26,生椰拿铁,咖啡,22,13,晴,是,中关村店
2025-07-26,摩卡,咖啡,20,13,晴,是,中关村店
2025-07-26,薯条,小吃,10,17,晴,是,中关村店
2025-07-26,鸡米花,小吃,12,15,晴,是,中关村店
2025-07-26,华夫饼,小吃,15,3,晴,是,中关村店
2025-07-26,吐司,小吃,8,18,晴,是,中关村店
2025-07-27,经典奶茶,奶茶,12,15,晴,是,望京店
2025-07-27,珍珠奶茶,奶茶,15,26,晴,是,望京店
2025-07-27,芋泥奶茶,奶茶,18,20,晴,是,望京店
2025-07-27,黑糖鹿丸奶茶,奶茶,20,29,晴,是,望京店
2025-07-27,椰椰奶茶,奶茶,19,20,晴,是,望京店
2025-07-27,柠檬绿茶,果茶,10,53,晴,是,望京店
2025-07-27,满杯西柚,果茶,16,42,晴,是,望京店
2025-07-27,杨枝甘露,果茶,22,30,晴,是,望京店
2025-07-27,百香果绿茶,果茶,13,46,晴,是,望京店
2025-07-27,霸气芝士葡萄,果茶,24,50,晴,是,望京店
2025-07-27,美式咖啡,咖啡,15,27,晴,是,望京店
2025-07-27,拿铁,咖啡,18,21,晴,是,望京店
2025-07-27,生椰拿铁,咖啡,22,18,晴,是,望京店
2025-07-27,摩卡,咖啡,20,19,晴,是,望京店
2025-07-27,薯条,小吃,10,17,晴,是,望京店
2025-07-27,鸡米花,小吃,12,21,晴,是,望京店
2025-07-27,华夫饼,小吃,15,14,晴,是,望京店
2025-07-27,吐司,小吃,8,10,晴,是,望京店
2025-07-27,经典奶茶,奶茶,12,24,晴,是,中关村店
2025-07-27,珍珠奶茶,奶茶,15,21,晴,是,中关村店
2025-07-27,芋泥奶茶,奶茶,18,28,晴,是,中关村店
2025-07-27,黑糖鹿丸奶茶,奶茶,20,22,晴,是,中关村店
2025-07-27,椰椰奶茶,奶茶,19,20,晴,是,中关村店
2025-07-27,柠檬绿茶,果茶,10,28,晴,是,中关村店
2025-07-27,满杯西柚,果茶,16,18,晴,是,中关村店
2025-07-27,杨枝甘露,果茶,22,45,晴,是,中关村店
2025-07-27,百香果绿茶,果茶,13,31,晴,是,中关村店
